"OriginalEnglish","Translation","Locations"
"
"French - Monaco","Francuski - Monaco","/src/webpart/src/webparts/common/assets/locals-1045.json;6156
"
"Arabic - Tunisia","Arabski - Tunezja","/src/webpart/src/webparts/common/assets/locals-1045.json;7169
"
"English - South Africa","Angielski - Republika Południowej Afryki","/src/webpart/src/webparts/common/assets/locals-1045.json;7177
"
"Spanish - Dominican Republic","Hiszpański - Dominikana","/src/webpart/src/webparts/common/assets/locals-1045.json;7178
"
"French - West Indies","Francuski - Indie Zachodnie","/src/webpart/src/webparts/common/assets/locals-1045.json;7180
"
"Arabic - Oman","Arabski - Oman","/src/webpart/src/webparts/common/assets/locals-1045.json;8193
"
"English - Jamaica","polski - Jamajka","/src/webpart/src/webparts/common/assets/locals-1045.json;8201
"
"Spanish - Venezuela","Hiszpański - Wenezuela","/src/webpart/src/webparts/common/assets/locals-1045.json;8202
"
"French - Reunion","Francuski - Reunion","/src/webpart/src/webparts/common/assets/locals-1045.json;8204
"
"Arabic - Yemen","Arabski - Jemen","/src/webpart/src/webparts/common/assets/locals-1045.json;9217
"
"English - Caribbean","Angielski - Karaiby","/src/webpart/src/webparts/common/assets/locals-1045.json;9225
"
"Spanish - Colombia","Hiszpański - Kolumbia","/src/webpart/src/webparts/common/assets/locals-1045.json;9226
"
"French - Democratic Rep. of Congo","Francuski - Demokratyczny Reprezentant Konga","/src/webpart/src/webparts/common/assets/locals-1045.json;9228
"
"Arabic - Syria","Arabski - Syria","/src/webpart/src/webparts/common/assets/locals-1045.json;10241
"
"English - Belize","polski - Belize","/src/webpart/src/webparts/common/assets/locals-1045.json;10249
"
"Spanish - Peru","Hiszpański - Peru","/src/webpart/src/webparts/common/assets/locals-1045.json;10250
"
"French - Senegal","Francuski - Senegal","/src/webpart/src/webparts/common/assets/locals-1045.json;10252
"
"Arabic - Jordan","Arabski - Jordania","/src/webpart/src/webparts/common/assets/locals-1045.json;11265
"
"English - Trinidad","polski - Trinidad","/src/webpart/src/webparts/common/assets/locals-1045.json;11273
"
"Spanish - Argentina","Hiszpański - Argentyna","/src/webpart/src/webparts/common/assets/locals-1045.json;11274
"
"French - Cameroon","Francuski - Kamerun","/src/webpart/src/webparts/common/assets/locals-1045.json;11276
"
"Arabic - Lebanon","Arabski - Liban","/src/webpart/src/webparts/common/assets/locals-1045.json;12289
"
"English - Zimbabwe","Polski - Zimbabwe","/src/webpart/src/webparts/common/assets/locals-1045.json;12297
"
"Spanish - Ecuador","Hiszpański - Ekwador","/src/webpart/src/webparts/common/assets/locals-1045.json;12298
"
"French - Cote d'Ivoire","Francuski - Wybrzeże Kości Słoniowej","/src/webpart/src/webparts/common/assets/locals-1045.json;12300
"
"Arabic - Kuwait","Arabski - Kuwejt","/src/webpart/src/webparts/common/assets/locals-1045.json;13313
"
"English - Philippines","Angielski - Filipiny","/src/webpart/src/webparts/common/assets/locals-1045.json;13321
"
"Spanish - Chile","Hiszpański - Chile","/src/webpart/src/webparts/common/assets/locals-1045.json;13322
"
"French - Mali","Francuski - Mali","/src/webpart/src/webparts/common/assets/locals-1045.json;13324
"
"Arabic - U.A.E.","Arabski - Zjednoczone Zjednoczone Zjednoczone","/src/webpart/src/webparts/common/assets/locals-1045.json;14337
"
"English - Indonesia","Angielski - Indonezja","/src/webpart/src/webparts/common/assets/locals-1045.json;14345
"
"Spanish - Uruguay","Hiszpański - Urugwaj","/src/webpart/src/webparts/common/assets/locals-1045.json;14346
"
"French - Morocco","Francuski - Maroko","/src/webpart/src/webparts/common/assets/locals-1045.json;14348
"
"Arabic - Bahrain","Arabski - Bahrajn","/src/webpart/src/webparts/common/assets/locals-1045.json;15361
"
"English - Hong Kong SAR","polski - Hongkong SAR","/src/webpart/src/webparts/common/assets/locals-1045.json;15369
"
"Spanish - Paraguay","Hiszpański - Paragwaj","/src/webpart/src/webparts/common/assets/locals-1045.json;15370
"
"French - Haiti","Francuski - Haiti","/src/webpart/src/webparts/common/assets/locals-1045.json;15372
"
"Arabic - Qatar","Arabski - Katar","/src/webpart/src/webparts/common/assets/locals-1045.json;16385
"
"English - India","Angielski - Indie","/src/webpart/src/webparts/common/assets/locals-1045.json;16393
"
"Spanish - Bolivia","Hiszpański - Boliwia","/src/webpart/src/webparts/common/assets/locals-1045.json;16394
"
"English - Malaysia","Angielski - Malezja","/src/webpart/src/webparts/common/assets/locals-1045.json;17417
"
"Spanish - El Salvador","Hiszpański - Salwador","/src/webpart/src/webparts/common/assets/locals-1045.json;17418
"
"English - Singapore","Angielski - Singapur","/src/webpart/src/webparts/common/assets/locals-1045.json;18441
"
"Spanish - Honduras","Hiszpański - Honduras","/src/webpart/src/webparts/common/assets/locals-1045.json;18442
"
"Spanish - Nicaragua","Hiszpański - Nikaragua","/src/webpart/src/webparts/common/assets/locals-1045.json;19466
"
"Spanish - Puerto Rico","Hiszpański - Portoryko","/src/webpart/src/webparts/common/assets/locals-1045.json;20490
"
"Spanish - United States","Hiszpański - Stany Zjednoczone","/src/webpart/src/webparts/common/assets/locals-1045.json;21514
"
"Spanish - Latin America","Hiszpański - Ameryka Łacińska","/src/webpart/src/webparts/common/assets/locals-1045.json;58378
"
"French - North Africa","Francuski - Afryka Północna","/src/webpart/src/webparts/common/assets/locals-1045.json;58380
"
"Web Part Title (Content Only Mode)","Tytuł składnika Web Part (tryb tylko zawartość)","/src/webpart/src/webparts/common/loc/pl-pl.ts;WebpartTitleLabel
"
"Custom Learning Properties","Niestandardowe właściwości edukacyjne","/src/webpart/src/webparts/common/loc/pl-pl.ts;LPViewerPropertyDescription
"
"Default View","Widok domyślny","/src/webpart/src/webparts/common/loc/pl-pl.ts;LPViewerPropertyGroupName
"
"Select Web Part Mode","Wybieranie trybu składników Web Part","/src/webpart/src/webparts/common/loc/pl-pl.ts;WebpartModeLabel
"
"How you would like to display the web part","Jak ma być wyświetlany składnik Web Part","/src/webpart/src/webparts/common/loc/pl-pl.ts;WebpartModeDescription
"
"Show Custom Learning Navigation Header","Pokaż niestandardowy nagłówek nawigacji edukacyjnej","/src/webpart/src/webparts/common/loc/pl-pl.ts;ShowNavigationLabel
"
"Select a filter","Wybierz filtr","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultFilterLabel
"
"Select a filter to limit the results. You can only filter by one type at a time.","Wybierz filtr, aby ograniczyć wyniki. Filtrować można tylko według jednego typu naraz.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultFilterDescription
"
"Filter to Category","Filtruj według kategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultCategoryLabel
"
"Select a category to limit results.","Wybierz kategorię, aby ograniczyć wyniki.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultCategoryDescription
/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultPlaylistDescription
"
"Filter to Sub-Category","Filtruj według podkategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultSubCategoryLabel
"
"Select a sub-category to limit results.","Wybierz podkategorię, aby ograniczyć wyniki.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultSubCategoryDescription
"
"Filter to Playlist","Filtruj do listy odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultPlaylistLabel
"
"Select an Asset","Wybierz zasób","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultAssetLabel
"
"Select an asset to display from the playlist.","Wybierz zasób do wyświetlenia z listy odtwarzania.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultAssetDescription
"
"Choose the courses that suit you best","Wybierz kursy, które najbardziej Ci odpowiadają","/src/webpart/src/webparts/common/loc/pl-pl.ts;FilterPanelHeader
"
"I am a","Jestem","/src/webpart/src/webparts/common/loc/pl-pl.ts;FilterPanelAudienceLabel
"
"My skill set is","Mój zestaw umiejętności to","/src/webpart/src/webparts/common/loc/pl-pl.ts;FilterPanelSkillsetLabel
"
"Home","Dom","/src/webpart/src/webparts/common/loc/pl-pl.ts;NavigationHome
"
"Playlist: ","Lista odtwarzania: ","/src/webpart/src/webparts/common/loc/pl-pl.ts;SearchResultItemPlayListLabel
"
"Category: ","Kategoria: ","/src/webpart/src/webparts/common/loc/pl-pl.ts;SearchResultItemCategoryLabel
"
"Search for Playlists or Assets","Wyszukiwanie playlist lub zasobów","/src/webpart/src/webparts/common/loc/pl-pl.ts;SearchPanelPlaceHolderLabel
"
"Copy","Kopiować","/src/webpart/src/webparts/common/loc/pl-pl.ts;LinkPanelCopyLabel
"
"Current Playlist: ","Aktualna lista odtwarzania: ","/src/webpart/src/webparts/common/loc/pl-pl.ts;HeaderPlaylistPanelCurrentPlaylistLabel
"
"Administration","Administracja","/src/webpart/src/webparts/common/loc/pl-pl.ts;HeaderPlaylistPanelAdminHeader
"
"During use this area will show other assets in the playlist it's being shown in.","Podczas korzystania ten obszar będzie pokazywał inne zasoby na liście odtwarzania, na której jest wyświetlany.","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistOverviewDesignMessage
"
"All steps in playlist","Wszystkie kroki na liście odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistOverviewHeading
"
"Burger","Hamburger","/src/webpart/src/webparts/common/loc/pl-pl.ts;BurgerButton
"
"Link","Łącze","/src/webpart/src/webparts/common/loc/pl-pl.ts;LinkButton
"
"Search","Szukać","/src/webpart/src/webparts/common/loc/pl-pl.ts;SearchButton
"
"Playlist Administration","Administracja listą odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;AdministerPlaylist
"
"No search results matched your query.","Żadne wyniki wyszukiwania nie pasują do Twojego zapytania.","/src/webpart/src/webparts/common/loc/pl-pl.ts;NoSearchResults
"
"Select Learning Source","Wybierz źródło informacji","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultCDNLabel
"
"Select alternate source for learning content.","Wybierz alternatywne źródło treści edukacyjnych.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DefaultCDNDescription
"
"Description Field","Pole opisu","/src/webpart/src/webparts/common/loc/pl-pl.ts;DescriptionFieldLabel
"
"Choose an image","Wybierz obraz","/src/webpart/src/webparts/common/loc/pl-pl.ts;ImageSelectorLabel
"
"Choose Image","Wybierz obraz","/src/webpart/src/webparts/common/loc/pl-pl.ts;ImageSelectorButton
"
"Title","Tytuł","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditTitle
"
"Description","Opis","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditDescription
"
"Url","Adres URL","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditUrl
"
"Category","Kategoria","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditCategory
/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminMenuCategoryLabel
/src/webpart/src/webparts/common/loc/pl-pl.ts;PropertyPaneFilterCategory
"
"No Categories are available","Brak dostępnych kategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditCategoryNoData
"
"Technology","Technologia","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditTechnology
/src/webpart/src/webparts/common/loc/pl-pl.ts;TechnologyHeadingLabel
/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminMenuTechnologyLabel
"
"Level","Poziom","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditLevel
/src/webpart/src/webparts/common/loc/pl-pl.ts;LogLevel
"
"Audience","Audiencja","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditAudience
"
"Search for Existing Assets","Wyszukiwanie istniejących zasobów","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetSearchPlaceHolderLabel
"
"Add new Subcategory","Dodaj nową podkategorię","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryHeading
"
"Subcategory","Podkategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryHeadingLabel
"
"Playlist was saved!","Playlista została zapisana!","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryPlaylistSavedMessage
"
"Failed to save playlist!","Nie udało się zapisać listy odtwarzania!","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryPlaylistSaveFailedMessage
"
"You have made changes to a new playlist. Do you want to discard your changes and continue?","Wprowadzono zmiany w nowej liście odtwarzania. Czy chcesz odrzucić swoje zmiany i kontynuować?","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryNewPlayListMessage
"
"You have made changes to this playlist. Do you want to discard your changes and continue?","Wprowadzono zmiany na tej liście odtwarzania. Czy chcesz odrzucić swoje zmiany i kontynuować?","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryEditedPlayListMessage
"
"Asset was saved!","Zasób został uratowany!","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditAssetSavedMessage
"
"Failed to save asset!","Nie udało się uratować zasobu!","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditAssetSaveFailedMessage
"
"Create a new playlist","Tworzenie nowej listy odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditCreatePlaylistHeader
"
"Playlist Details: ","Szczegóły listy odtwarzania: ","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditPlaylistDetailsHeader
"
"Playlist Assets","Zasoby playlist","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditPlaylistAssetsHeader
"
"Edit Detail","Edytuj szczegóły","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditEditLabel
"
"Save Detail","Zapisz szczegóły","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditSaveLabel
"
"Cancel Detail","Anuluj szczegóły","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditCancelLabel
"
"Close Playlist","Zamknij listę odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditCloseLabel
"
"Create a new asset","Tworzenie nowego zasobu","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsCreateHeader
"
"Manage Custom Asset:","Zarządzanie zasobami niestandardowymi:","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsManageHeader
"
"Asset Details: ","Szczegóły zasobu: ","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsDetailsHeader
"
"Save Asset","Zapisz zasób","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsSaveLabel
"
"Cancel Asset","Anuluj zasób","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsCancelLabel
"
"Close Asset","Zamknij zasób","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsCloseLabel
"
"Open Page","Otwórz stronę","/src/webpart/src/webparts/common/loc/pl-pl.ts;AssetDetailsOpenPage
"
"Subcategory Heading","Nagłówek podkategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;SubcategoryHeadingLabel
"
"Playlist","Lista odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistItemPlaylistHeadingLabel
/src/webpart/src/webparts/common/loc/pl-pl.ts;PropertyPaneFilterPlaylist
"
"Delete Playlist","Usuń listę odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistItemPlaylistDelete
"
"New Asset","Nowy zasób","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistEditAssetNewLabel
"
"Remove from Playlist","Usuń z listy odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;PlaylistRemove
"
"Custom Playlist","Niestandardowa lista odtwarzania","/src/webpart/src/webparts/common/loc/pl-pl.ts;ImageSelectorImageAlt
"
"Image Url","Adres URL obrazu","/src/webpart/src/webparts/common/loc/pl-pl.ts;ImageSelectorUrlPlaceholder
"
"Add new playlist to Subcategory","Dodaj nową listę odtwarzania do podkategorii","/src/webpart/src/webparts/common/loc/pl-pl.ts;CategoryHeadingAddPlaylistToSubcategory
"
"Show","Pokazać","/src/webpart/src/webparts/common/loc/pl-pl.ts;Show
"
"Hide","Ukrywać","/src/webpart/src/webparts/common/loc/pl-pl.ts;Hide
"
"Add","Dodawać","/src/webpart/src/webparts/common/loc/pl-pl.ts;Add
"
"Edit","Redagować","/src/webpart/src/webparts/common/loc/pl-pl.ts;Edit
/src/webpart/src/webparts/common/loc/pl-pl.ts;EditButton
"
"Close","Zamykać","/src/webpart/src/webparts/common/loc/pl-pl.ts;CloseButton
/src/webpart/src/webparts/common/loc/pl-pl.ts;DataUpgradeClose
"
"Step","Krok","/src/webpart/src/webparts/common/loc/pl-pl.ts;StepButton
"
"Move Up","Przenieś się w górę","/src/webpart/src/webparts/common/loc/pl-pl.ts;MoveUpButton
"
"Move Down","Przesuń w dół","/src/webpart/src/webparts/common/loc/pl-pl.ts;MoveDownButton
"
"Cancel","Anuluj","/src/webpart/src/webparts/common/loc/pl-pl.ts;CancelButton
/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminCdnCancelButton
/src/webpart/src/webparts/common/loc/pl-pl.ts;CancelButtonLabel
"
"Update","Aktualizacja","/src/webpart/src/webparts/common/loc/pl-pl.ts;UpdateButton
/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminCdnUpdateButton
"
"Delete","Usunąć","/src/webpart/src/webparts/common/loc/pl-pl.ts;DeleteButton
"
"New asset page in Site Pages library.","Nowa strona zasobu w bibliotece Stron witryny.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditNewPageMessage
"
"Enter the URL of an existing page.","Wprowadź adres URL istniejącej strony.","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditExistingPageMessage
"
"Create Asset Page","Utwórz stronę zasobu","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditNewPageButton
"
"Enter Url","Wpisz adres URL","/src/webpart/src/webparts/common/loc/pl-pl.ts;DetailEditExistingPageButton
"
"Add Content Pack","Dodaj pakiet zawartości","/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminAddCdnLabel
"
"Edit Content Pack","Edytuj pakiet zawartości","/src/webpart/src/webparts/common/loc/pl-pl.ts;AdminEditCdnLabel
